solute,solvent,Gsolv
CC(C)C1=CC=CC=C1,CC(O)C,-5.21
CC(C)CC(C)C,CC(O)C,-3.45
CC(C)CCC(C)C,CC(O)C,-3.99
CC1=CC=CC=C1,OCCC(C)C,-4.47
CCC(=O)C,OCCC(C)C,-4.09
CCC1=CC=CC=C1,CC(O)C,-4.88
CCC1CCCCC1,CC(O)C,-4.53
CCCC(C)C,CC(O)C,-3.02
CCCC1=CC=CC=C1,CC(O)C,-5.41
CCCCC,CC(O)C,-2.6
CCCCC1=CC=CC=C1,CC(O)C,-5.98
CCCCCC,CC(O)C,-3.21
CCCCCC,OCCC(C)C,-3.31
CCCCCCC,CC(O)C,-3.81
CCCCCCC,OCCC(C)C,-3.97
CCCCCCCC,OCCC(C)C,-4.61
CCCCCCCCC,CC(O)C,-5.01
CCCCCO,CC(O)C,-6.83
CCCCO,CC(O)C,-6.14
CCCO,CC(O)C,-5.53
CCI,CC(O)C,-3.56
CCN(CC)CC,CC(O)C,-4.55
CCO,OCCC(C)C,-4.8
CO,CC(O)C,-4.54
N#N,CC(O)C,1.13
C(=O)=O,O,0.11
C(Cl)(Cl)(Cl)Cl,O,0.07
C=CC1=CC=CC=C1,O,-1.27
C1CCC(CC1)O,O,-5.44
C1CCC=CC1,O,0.36
CC(C)(C)c1ccccc1,O,-0.42
CC(C)C1=CC=CC=C1,O,-0.34
CCC(C)(C)O,O,-4.43
CCC(C)(C)OC,O,-1.77
CCCCCCCCC,O,2.98
CCCCCCCCCC,O,3.18
[N-]=[N+]=O,O,0.31
C1CCCCCC1,O,0.79
CC(C)CO,O,-4.52
CCCC1=CC=CC=C1,O,-0.56
CCCCC1=CC=CC=C1,O,-0.37
CCCCCC#C,O,0.59
CCCCCC=O,O,-2.74
CCCCCCC#C,O,0.71
CCCCCCC=C,O,1.93
CCN(CC)CC,O,-3.22
N#N,O,2.46
O=O,O,2.06
[HH],CO,1.35
[HH],CCO,1.47
[HH],CCCO,1.52
[HH],CCCCO,1.56
[HH],CCCCCO,1.64
[HH],CCCCCCO,1.61
[HH],CCCCC(CC)CO,1.64
[HH],CCCCOCCO,1.67
[HH],CCOCCO,1.7
[HH],COCCO,1.84
[HH],CC(=O)C,1.38
[N-]=[N+]=O,CO,-0.69
[N-]=[N+]=O,CCO,-0.61
[N-]=[N+]=O,CCCO,-0.59
C(=O)=O,CO,-0.85
C(=O)=O,CCO,-0.57
C(=O)=O,CCCCOCCO,-0.26
C(=O)=O,COCCO,-0.65
C(=O)=O,CC(=O)C,-1.1
C(CCl)Cl,CCCCCCCCO,-3.78
C(Cl)(Cl)(Cl)Cl,CO,-3.66
C(Cl)(Cl)(Cl)Cl,CCO,-3.74
C(Cl)(Cl)(Cl)Cl,CCCCCCCCO,-3.79
C(Cl)(Cl)(Cl)Cl,CCOCC,-4.41
C(Cl)(Cl)Cl,CO,-4.12
C(Cl)(Cl)Cl,CCO,-4.12
C(Cl)(Cl)Cl,CC(=O)C,-4.67
C(Cl)Cl,CO,-3.49
C(Cl)Cl,CCO,-3.36
C[N+](=O)[O-],CO,-4.66
C[N+](=O)[O-],CC(=O)C,-5.32
C=C,CO,-0.51
C=C,CC(=O)C,-0.76
C1(=C(C(=C(C(=C1F)F)F)F)F)F,CCOCC,-4.35
C1=CC=C(C=C1)CCl,CCCO,-6.06
C1=CC=C(C=C1)CCl,CCCCO,-6.08
C1=CC=CC=C1,CO,-3.85
C1=CC=CC=C1,CCO,-3.88
C1=CC=CC=C1,CCCO,-3.84
C1=CC=CC=C1,CC(=O)C,-4.42
C1=CC=CC=C1,CCC(=O)C,-4.49
C1CCC(CC1)O,CCCCCCCCO,-7.02
C1CCCC1,CCCCCCCO,-3.1
C1CCCCC1,CO,-3.25
C1CCCCC1,CCO,-3.5
C1CCCCC1,CCCO,-3.59
C1CCCCC1,CCCCO,-3.7
C1CCCCC1,CCCCCCCO,-3.72
C1CCCCC1,CCOCC,-4.19
C1CCCCC1,CCCCOCCCC,-4.13
C1CCCCC1,CC(=O)OCC,-3.78
C1CCCCC1,CC(=O)OC,-3.61
C1CCCCC1,CC(=O)OCCCC,-3.91
C1CCCCC1,COCCO,-3.15
C1CCCCC1,CC(=O)C,-3.58
C1CCCCC1,CCC(=O)C,-3.79
C1CCOC1,CCCO,-4.02
C1COCCO1,CO,-4.9
C1COCCO1,CCCCO,-4.56
C1COCCO1,CC(=O)C,-5.07
CC,CO,-0.52
CC,CC(=O)C,-0.69
CC(=O)C,CO,-4.05
CC(=O)OC,CO,-3.96
CC(C)(C)C1=CC=CC=C1,CO,-5.52
CC(C)(C)Cl,CCCCO,-3.08
CC(C)(C)Cl,CC(=O)OCC,-3.66
CC(C)C,CCCCCCCO,-1.68
CC(C)C(=O)C,CCCCCCCCO,-4.15
CC(C)C(C)C(C)C,CO,-3.64
CC(C)C(C)C(C)C,CCO,-4.02
CC(C)C(C)C(C)C,CCCO,-4.1
CC(C)C(C)C(C)C,CCCCO,-4.23
CC(C)C(C)C(C)C,CC(=O)OCC,-4.41
CC(C)C(C)C(C)C,CC(=O)OC,-4.22
CC(C)C(C)C(C)C,CC(=O)OCCCC,-4.56
CC(C)C(C)C(C)C,CC(=O)C,-4.14
CC(C)C(C)C(C)C,CCC(=O)C,-4.39
CC(C)C#N,CCCCCCCCO,-3.92
CC(C)C1=CC=CC=C1,CO,-5.18
CC(C)C1=CC=CC=C1,CCCCCCCCO,-5.43
CC(C)CC(C)C,CO,-2.99
CC(C)CC(C)C,CCO,-3.34
CC(C)CC(C)C,CCCO,-3.39
CC(C)CC(C)C,CCCCO,-3.5
CC(C)CC(C)C,CC(=O)OCC,-3.69
CC(C)CC(C)C,CC(=O)OC,-3.51
CC(C)CC(C)C,CC(=O)OCCCC,-3.81
CC(C)CC(C)C,CC(=O)C,-3.45
CC(C)CC(C)C,CCC(=O)C,-3.66
CC(C)CCC(C)C,CC(=O)OCC,-4.31
CC(C)CCC(C)C,CC(=O)OC,-4.11
CC(C)CCC(C)C,CC(=O)OCCCC,-4.46
CC(C)CCC(C)C,CC(=O)C,-4.03
CC(C)CCC(C)C,CCC(=O)C,-4.29
CC(C)CCO,CCCCCCCCO,-6.08
CC(C)CCOC(=O)C,CCCCCCCCO,-5.34
CC(C)COC(=O)C,CCCCCCCCO,-4.71
CC(C)COCC(C)C,CCCCCCCCO,-4.62
CC(C)O,CCO,-5.27
CC(C)O,CCCO,-5.07
CC(C)OC(=O)C,CCCCCCCCO,-3.99
CC(C)OC(C)C,CCCCCCCCO,-3.63
CC(CCl)Cl,CCCCCCCCO,-4.03
CC(Cl)Cl,CCCCCCCCO,-3.29
CC1=CC=CC=C1,CO,-4.35
CC1=CC=CC=C1,CC(=O)C,-4.97
CC1CCCC1,CCCCCCCO,-3.51
CCC,CCCCCCCO,-1.22
CCC(=O)C,CO,-4.55
CCC(=O)C,CC(=O)C,-4.68
CCC(=O)OCC,CCCCCCCCO,-4.3
CCC(C)O,CCCCCCCCO,-5.15
CCC1=CC=CC=C1,CO,-4.86
CCC1=CC=CC=C1,CCO,-4.83
CCC1=CC=CC=C1,CCC(=O)C,-5.62
CCC1CCCCC1,CO,-4.05
CCC1CCCCC1,CCO,-4.47
CCC1CCCCC1,CCCO,-4.55
CCC1CCCCC1,CCCCO,-4.69
CCC1CCCCC1,CC(=O)OCC,-4.83
CCC1CCCCC1,CC(=O)OC,-4.62
CCC1CCCCC1,CC(=O)OCCCC,-4.99
CCC1CCCCC1,CC(=O)C,-4.54
CCC1CCCCC1,CCC(=O)C,-4.81
CCC1CO1,CC(=O)OC,-4.16
CCCC,CCCCCCCO,-1.96
CCCC(=O)OCC,CCCCCCCCO,-4.86
CCCC(C)C,CO,-2.68
CCCC(C)C,CCO,-2.97
CCCC(C)C,CCCO,-3.01
CCCC(C)C,CCCCO,-3.12
CCCC(C)C,CC(=O)OCC,-3.29
CCCC(C)C,CC(=O)OC,-3.14
CCCC(C)C,CC(=O)OCCCC,-3.4
CCCC(C)C,CC(=O)C,-3.08
CCCC(C)C,CCC(=O)C,-3.27
CCCC1=CC=CC=C1,CO,-5.31
CCCC1=CC=CC=C1,CCCCCCCCO,-5.58
CCCCC,CO,-2.29
CCCCC,CCO,-2.51
CCCCC,CCCO,-2.58
CCCCC,CCCCO,-2.7
CCCCC,CCCCCCCO,-2.66
CCCCC,CCCCOCCCC,-3.19
CCCCC,CC(=O)OCC,-2.85
CCCCC,CC(=O)OC,-2.66
CCCCC,CC(=O)OCCCC,-2.94
CCCCC,CC(=O)C,-2.73
CCCCC,CCC(=O)C,-2.82
CCCCC#N,CCCCCCCCO,-4.89
CCCCC1=CC=CC=C1,CO,-5.81
CCCCC1=CC=CC=C1,CCO,-5.72
CCCCCC,CO,-2.82
CCCCCC,CCO,-3.1
CCCCCC,CCCO,-3.16
CCCCCC,CCCCO,-3.32
CCCCCC,CCCCCCCO,-3.33
CCCCCC,CCCCOCCCC,-3.87
CCCCCC,CC(=O)OCC,-3.46
CCCCCC,CC(=O)OC,-3.3
CCCCCC,CC(=O)OCCCC,-3.59
CCCCCC,COCCO,-2.7
CCCCCC,CC(=O)C,-3.26
CCCCCC,CCC(=O)C,-3.44
CCCCCC#N,CCCCCCCCO,-5.54
CCCCCCC,CO,-3.39
CCCCCCC,CCO,-3.7
CCCCCCC,CCCO,-3.83
CCCCCCC,CCCCO,-3.95
CCCCCCC,CCCCOCCCC,-4.57
CCCCCCC,CC(=O)OCC,-4.09
CCCCCCC,CC(=O)OC,-3.89
CCCCCCC,CC(=O)OCCCC,-4.23
CCCCCCC,CC(=O)C,-3.84
CCCCCCC,CCC(=O)C,-4.12
CCCCCCC=C,CCCCCCCCO,-4.58
CCCCCCCC,CO,-3.86
CCCCCCCC,CC(=O)OC,-4.49
CCCCCCCC,CC(=O)OCCCC,-4.85
CCCCCCCC,CC(=O)C,-4.41
CCCCCCCC=C,CCCCCCCCO,-5.21
CCCCCCCCC,CO,-4.4
CCCCCCCCC,CCO,-4.84
CCCCCCCCC,CCCO,-4.94
CCCCCCCCC,CC(=O)OCC,-5.32
CCCCCCCCC,CC(=O)OC,-5.07
CCCCCCCCC,CC(=O)OCCCC,-5.48
CCCCCCCCC,CC(=O)C,-4.99
CCCCCCCCC,CCC(=O)C,-5.31
CCCCCCCCCC,CCO,-5.35
CCCCCCCCCC,CCC(=O)C,-6.01
CCCCCCCCCCCCCCCC,CCO,-8.9
CCCCCCOC(=O)C,CCCCCCCCO,-6.26
CCCCCl,CCCCCCCCO,-3.71
CCCCCO,CO,-6.84
CCCCCOC(=O)C,CCCCCCCCO,-5.61
CCCCCOCCCCC,CCCCCCCCO,-6.46
CCCCO,CO,-6.31
CCCCOCCCC,CCCCCCCCO,-5.33
CCCO,CO,-5.92
CCCO,CCO,-5.69
CCCOC=O,CCCCCCCCO,-3.64
CCCOCCC,CCCCCCCCO,-4.05
CCI,CO,-3.58
CCI,CCO,-3.57
CCI,CCCO,-3.55
CCI,CCCCO,-3.63
CCI,CCOCC,-3.78
CCI,CC(=O)C,-4.0
CCI,CCC(=O)C,-4.1
CCN(CC)CC,CO,-5.24
CCN(CC)CC,CCO,-4.87
CCN(CC)CC,CCCO,-4.82
CCN(CC)CC,CCCCO,-4.85
CCN(CC)CC,CC(=O)OCC,-4.23
CCN(CC)CC,CCC(=O)C,-4.16
CCO,CO,-5.28
CCO,CC(=O)C,-4.54
CCOC(=O)C,CCO,-4.06
CCOC(C)(C)C,CCOCC,-4.22
CCOC=O,CCCCCCCCO,-2.98
CI,CC(=O)C,-3.56
CO,CC(=O)C,-4.13
N,CCO,-2.65
N#N,CO,1.09
N#N,CCO,1.14
N#N,CCCO,1.2
N#N,CC(=O)C,1.01
O,CO,-5.59
O,CCO,-5.05
O=S=O,CC(=O)OCC,-3.22
S(F)(F)(F)(F)(F)F,CO,0.26
S(F)(F)(F)(F)(F)F,CCO,0.14
S(F)(F)(F)(F)(F)F,CC(=O)C,-0.07
C1=CC=C2C(=C1)C=CC=C2N,O,-7.4
CC(=O)N(C)C,O,-8.15
C,CN1CCCC1=O,0.83
C,C1COCCN1C=O,1.18
C(=O)=O,C(=O)N(C)C,-0.95
C(=O)=O,CN1CCCC1=O,-0.82
C(=O)=O,C1COCCN1C=O,-0.71
C(=O)=S,CN1CCCC1=O,-1.41
C(=S)=S,O,0.16
C(C(F)(F)F)(F)Cl,O,0.79
C(C(F)(F)F)F,O,0.56
C(CCl)Cl,O,-1.79
C(Cl)(Cl)(Cl)Cl,NC=O,-2.16
C(Cl)(Cl)Cl,NC=O,-2.91
C(Cl)Cl,NC=O,-2.66
C(F)(F)(F)Cl,O,2.31
C(F)(F)F,O,0.7
C(F)F,O,-0.33
C[N+](=O)[O-],CN1CCCC1=O,-5.53
C[N+](=O)[O-],NC=O,-4.73
C=C,C(=O)N(C)C,-0.45
C=C,CC(=O)N(C)C,-0.45
C=C,CN1CCCC1=O,-0.4
C=C,CNC=O,-0.2
C=CC#C,C(=O)N(C)C,-3.28
C=CC=C,CN1CCCC1=O,-2.36
C=CCCC=C,O,0.97
C1=CC=CC=C1,CC(=O)N(C)C,-4.29
C1=CC=CC=C1,CN1CCCC1=O,-4.43
C1=CC=CC=C1,C1COCCN1C=O,-4.02
C1=CC=CC=C1,NC=O,-2.69
C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,O,-4.77
C1CCC=CCC1,O,0.7
C1CCCCC1,CN1CCCC1=O,-3.18
C1CCCCC1,C1COCCN1C=O,-2.65
C1CCCCC1,CNC=O,-2.93
C1CCCCC1,NC=O,-1.36
C1CCCCCC1,C(=O)N(C)C,-3.79
C1CCCCCCC1,C(=O)N(C)C,-4.39
C1CCCCCCC1,O,0.91
C1CCOC1,NC=O,-3.69
C1COCCO1,CN1CCCC1=O,-4.97
CC,CN1CCCC1=O,-0.26
CC,C1COCCN1C=O,0.17
CC(=C)C,CN1CCCC1=O,-1.8
CC(=C)C(=C)C,C(=O)N(C)C,-3.53
CC(=C)C=C,O,0.68
CC(=C)C=C,CN1CCCC1=O,-2.89
CC(=O)C,C(=O)N(C)C,-4.02
CC(=O)C,CC(=O)N(C)C,-3.95
CC(=O)C,CN1CCCC1=O,-3.94
CC(=O)C,C1COCCN1C=O,-3.66
CC(=O)C,NC=O,-3.77
CC(=O)OC,C(=O)N(C)C,-3.9
CC(=O)OC,CC(=O)N(C)C,-3.82
CC(=O)OC,CN1CCCC1=O,-3.72
CC(=O)OC,C1COCCN1C=O,-3.58
CC(=O)OC=C,O,-2.67
CC(C)C,CN1CCCC1=O,-1.2
CC(C)C(C)C(C)C,C(=O)N(C)C,-3.53
CC(C)C(C)C(C)C,O,2.57
CC(C)C(C)C(C)C,CC(=O)N(C)C,-3.7
CC(C)C(C)C(C)C,CN1CCCC1=O,-3.6
CC(C)C(C)C(C)C,CNC=O,-3.19
CC(C)C=C,O,1.84
CC(C)CC(=O)C,C1COCCN1C=O,-4.62
CC(C)CC(C)(C)C,CN1CCCC1=O,-3.12
CC(C)CC(C)C,C(=O)N(C)C,-2.82
CC(C)CC(C)C,CC(=O)N(C)C,-2.97
CC(C)CC(C)C,CN1CCCC1=O,-2.82
CC(C)CC(C)C,CNC=O,-2.49
CC(C)CCC(C)C,C(=O)N(C)C,-3.35
CC(C)CCC(C)C,O,2.78
CC(C)CCC(C)C,CC(=O)N(C)C,-3.54
CC(C)CCC(C)C,CN1CCCC1=O,-3.42
CC(C)CCC(C)C,CNC=O,-2.97
CC(C)O,CN1CCCC1=O,-5.12
CC(C)O,C1COCCN1C=O,-4.53
CC(F)(F)Cl,O,0.61
CC#C,C(=O)N(C)C,-2.49
CC=C,CN1CCCC1=O,-1.24
CC=C(C)C,CN1CCCC1=O,-2.51
CC1=CC=CC=C1,CN1CCCC1=O,-4.95
CC1=CC=CC=C1,C1COCCN1C=O,-4.48
CC1=CC=CC=C1,NC=O,-3.02
CC1CCCC1,C(=O)N(C)C,-3.0
CC1CCCC1,O,1.6
CC1CCCC1,CN1CCCC1=O,-2.99
CC1CCCCC1,C(=O)N(C)C,-3.52
CC1CCCCC1,CN1CCCC1=O,-3.59
CC1CCCCC1,C1COCCN1C=O,-2.94
CCC,C(=O)N(C)C,-0.88
CCC,CN1CCCC1=O,-0.89
CCC(=O)C,CN1CCCC1=O,-4.41
CCC(=O)C,C1COCCN1C=O,-4.11
CCC(=O)C,NC=O,-3.98
CCC(=O)OCC,O,-2.7
CCC(C)(C)C,O,2.51
CCC(C)C,O,2.39
CCC=C,C(=O)N(C)C,-1.78
CCC1CCCCC1,C(=O)N(C)C,-4.06
CCC1CCCCC1,O,2.14
CCC1CCCCC1,CC(=O)N(C)C,-4.21
CCC1CCCCC1,CN1CCCC1=O,-4.2
CCC1CCCCC1,CNC=O,-3.73
CCCC,CN1CCCC1=O,-1.56
CCCC(=O)OCC,O,-2.52
CCCC(C)(C)C,O,2.88
CCCC(C)C,C(=O)N(C)C,-2.52
CCCC(C)C,CC(=O)N(C)C,-2.65
CCCC(C)C,CN1CCCC1=O,-2.55
CCCC(C)C,CNC=O,-2.24
CCCCC,C(=O)N(C)C,-2.18
CCCCC,CC(=O)N(C)C,-2.29
CCCCC,CN1CCCC1=O,-2.18
CCCCC,CNC=O,-1.87
CCCCC#C,C(=O)N(C)C,-3.94
CCCCC=C,C(=O)N(C)C,-2.96
CCCCC=C,CN1CCCC1=O,-2.91
CCCCC=C,C1COCCN1C=O,-2.37
CCCCCC,C(=O)N(C)C,-2.62
CCCCCC,CC(=O)N(C)C,-2.76
CCCCCC,CN1CCCC1=O,-2.65
CCCCCC,C1COCCN1C=O,-1.98
CCCCCC,CNC=O,-2.36
CCCCCC#C,C(=O)N(C)C,-4.37
CCCCCC=C,C(=O)N(C)C,-3.36
CCCCCC=C,CN1CCCC1=O,-3.46
CCCCCC=C,C1COCCN1C=O,-2.89
CCCCCCC,C(=O)N(C)C,-3.16
CCCCCCC,CC(=O)N(C)C,-3.36
CCCCCCC,CN1CCCC1=O,-3.2
CCCCCCC,C1COCCN1C=O,-2.52
CCCCCCC,CNC=O,-2.85
CCCCCCC,NC=O,-0.97
CCCCCCC#C,C(=O)N(C)C,-4.99
CCCCCCC#C,CN1CCCC1=O,-4.98
CCCCCCC=C,C(=O)N(C)C,-3.89
CCCCCCC=C,CN1CCCC1=O,-4.02
CCCCCCC=C,C1COCCN1C=O,-3.4
CCCCCCCC,CN1CCCC1=O,-3.77
CCCCCCCC,C1COCCN1C=O,-3.04
CCCCCCCCC,C(=O)N(C)C,-4.3
CCCCCCCCC,CC(=O)N(C)C,-4.53
CCCCCCCCC,CN1CCCC1=O,-4.3
CCCCCCCCC,CNC=O,-3.82
CCCCCCCCC=O,O,-2.08
CCCCCCCCCO,O,-3.9
CCCCCCOC(=O)C,O,-2.29
CCCO,CN1CCCC1=O,-5.69
CCCO,C1COCCN1C=O,-5.02
CCCOCCC,O,-1.23
CCI,C(=O)N(C)C,-3.83
CCN(CC)CC,C(=O)N(C)C,-3.57
CCO,CN1CCCC1=O,-5.09
CCO,C1COCCN1C=O,-4.53
CCOC(=O)C,C(=O)N(C)C,-4.32
CCOC(=O)C,CC(=O)N(C)C,-4.23
CCOC(=O)C,C1COCCN1C=O,-3.89
CCOC(=O)C,NC=O,-3.61
CCOC(C)(C)C,O,-1.61
CCOCC,NC=O,-1.93
ClC=C(F)(F),O,0.52
CN(C)C=O,O,-7.77
CO,C(=O)N(C)C,-4.64
CO,CC(=O)N(C)C,-4.86
CO,CN1CCCC1=O,-4.7
CO,C1COCCN1C=O,-4.25
COC=O,NC=O,-3.07
FS(F)(F)(F)(F)F,C(=O)N(C)C,0.83
FS(F)(F)(F)(F)F,O,3.04
FS(F)(F)(F)(F)F,CC(=O)N(C)C,0.76
FS(F)(F)(F)(F)F,CNC=O,1.02
N,CN1CCCC1=O,-1.85
O=S=O,O,-2.07
S,CN1CCCC1=O,-2.2
S,C1COCCN1C=O,-1.81
C(C(Cl)Cl)(Cl)Cl,O,-2.45
C1=CC(=C(C=C1Cl)Cl)Cl,O,-1.16
C1=CC(=CC(=C1)Cl)Cl,O,-1.05
C1=CC(=CC=C1C(=C(Cl)Cl)C2=CC=C(C=C2)Cl)Cl,O,-3.78
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,O,-4.61
C1CC2=CC=CC=C2C1,O,-1.42
CC(C)CCO,O,-4.41
CC1=CC(=CC(=C1)C)C,O,-0.77
CCCCCl,O,-0.23
C=C,c1ccccc1C#N,-0.45
C1=CC=CC=C1,c1ccccc1C#N,-4.35
C1CCCCC1,c1ccccc1C#N,-3.54
CC(=C)C=C,c1ccccc1C#N,-3.0
CC(C)C(C)C(C)C,c1ccccc1C#N,-4.01
CC(C)CC(C)C,c1ccccc1C#N,-3.27
CC(C)CCC(C)C,c1ccccc1C#N,-3.85
CC=C(C)C,c1ccccc1C#N,-2.89
CCC1CCCCC1,c1ccccc1C#N,-4.57
CCCC,c1ccccc1C#N,-1.93
CCCC(C)C,c1ccccc1C#N,-2.91
CCCCC,c1ccccc1C#N,-2.48
CCCCC=C,c1ccccc1C#N,-3.15
CCCCCC,c1ccccc1C#N,-3.13
CCCCCCC,c1ccccc1C#N,-3.76
CCCCCCCCC,c1ccccc1C#N,-4.97
CCI,c1ccccc1C#N,-4.0
CCN(CC)CC,c1ccccc1C#N,-4.05
FS(F)(F)(F)(F)F,c1ccccc1C#N,0.71
CC(C)C(C)C,O,2.36
CCC(C)Br,O,-0.27
CCC(C)CC,O,2.47
CCCCC(C)C,O,2.93
C=CCC(C)C,O,1.9
CC1=CCC2CC1C2(C)C,O,0.97
C1=COC(=C1)C=O,O,-5.28
[N]=O,c1ccc(C)cc1C,0.79
C(=O)=O,c1ccc(C)cc1C,-0.45
C1=CC=CC=C1,c1ccc(C)cc1C,-4.36
C1CCCCC1,c1cc(C)ccc1C,-4.17
CC(C)C(C)C(C)C,c1cc(C)ccc1C,-4.85
CC(C)CC(C)C,c1cc(C)ccc1C,-4.07
CC(C)CCC(C)C,c1cc(C)ccc1C,-4.77
CCC1CCCCC1,c1cc(C)ccc1C,-5.35
CCCC(C)C,c1cc(C)ccc1C,-3.64
CCCCC,c1cc(C)ccc1C,-3.16
CCCCCC,c1cc(C)ccc1C,-3.87
CCCCCCC,c1cc(C)ccc1C,-4.58
CCCCCCCCC,c1cc(C)ccc1C,-5.93
C1CCCCC1,CC(C)(C)CC(C)C,-4.15
CC(C)C(C)C(C)C,CC(C)(C)CC(C)C,-4.9
CC(C)CC(C)C,CC(C)(C)CC(C)C,-4.15
CC(C)CCC(C)C,CC(C)(C)CC(C)C,-4.84
CCC1CCCCC1,CC(C)(C)CC(C)C,-5.28
CCCC(C)C,CC(C)(C)CC(C)C,-3.72
CCCCCCC,CC(C)(C)CC(C)C,-4.6
CCCCCCCCC,CC(C)(C)CC(C)C,-5.95
CSC,CC(C)(C)CC(C)C,-2.9
N#N,CC(C)(C)CC(C)C,0.88
O=S=O,CC(C)(C)CC(C)C,-1.17
[N]=O,CCCCCC,0.47
C,CCCCCC,0.03
C,CCCCCCC,0.1
C,CCCCCCCC,0.16
C,CCCCCCCCCC,0.24
C(Cl)(Cl)(Cl)Cl,CCCCCC,-4.14
C(Cl)(Cl)Cl,CCCCCCC,-3.62
C(F)(F)(F)F,CCCCCC,0.49
C(F)(F)(F)F,CCCCCCC,0.62
C(F)(F)(F)F,CCCCCCCC,0.72
C(F)(F)(F)F,CCCCCCCCCC,0.86
C=C,CCCCCC,-0.64
C=C,CCCCCCC,-0.62
C=C,CCCCCCCC,-0.6
C=C,CCCCCCCCCC,-0.57
C1CCCCC1,CCCCCC,-4.24
C1CCCCC1,CCCCCCC,-4.2
C1CCCCC1,CCCCCCCC,-4.18
C1CCCCC1,CCCCCCCCCC,-4.11
C1COCCO1,CCCCCCC,-4.01
CC,CCCCCC,-1.03
CC,CCCCCCC,-0.99
CC,CCCCCCCC,-0.96
CC,CCCCCCCCCC,-0.89
CC(=C)C,CCCCCC,-2.43
CC(=C)C,CCCCCCC,-2.44
CC(=C)C,CCCCCCCC,-2.41
CC(=C)C,CCCCCCCCCC,-2.36
CC(C)(C)Cl,CCCCCC,-3.43
CC(C)(C)Cl,CCCCCCC,-3.47
CC(C)C,CCCCCC,-2.33
CC(C)C,CCCCCCC,-2.31
CC(C)C,CCCCCCCC,-2.3
CC(C)C,CCCCCCCCCC,-2.23
CC(C)C(C)C(C)C,CCCCCC,-5.03
CC(C)C(C)C(C)C,CCCCCCC,-4.98
CC(C)C(C)C(C)C,CCCCCCCC,-4.91
CC(C)C(C)C(C)C,CCCCCCCCCC,-4.84
CC(C)CC(C)(C)C,CCCCCCCC,-4.53
CC(C)CC(C)C,CCCCCC,-4.35
CC(C)CC(C)C,CCCCCCC,-4.22
CC(C)CC(C)C,CCCCCCCC,-4.14
CC(C)CC(C)C,CCCCCCCCCC,-4.06
CC(C)CCC(C)C,CCCCCC,-4.97
CC(C)CCC(C)C,CCCCCCC,-4.9
CC(C)CCC(C)C,CCCCCCCC,-4.83
CC(C)CCC(C)C,CCCCCCCCCC,-4.74
CC(C)CO,CCCCCCC,-3.51
CC(C)O,CCCCCCC,-2.71
CC=C,CCCCCC,-1.75
CC=C,CCCCCCC,-1.74
CC=C,CCCCCCCC,-1.71
CC=C,CCCCCCCCCC,-1.68
CCC,CCCCCC,-1.8
CCC,CCCCCCC,-1.77
CCC,CCCCCCCC,-1.74
CCC,CCCCCCCCCC,-1.67
CCC(C)(C)C,CCCCCC,-3.63
CCC(C)O,CCCCCCC,-3.28
CCC=C,CCCCCC,-2.49
CCC=C,CCCCCCC,-2.48
CCC=C,CCCCCCCC,-2.45
CCC=C,CCCCCCCCCC,-2.42
CCC1=CC=CC=C1,CCCCCCC,-5.36
CCC1CCCCC1,CCCCCC,-5.42
CCC1CCCCC1,CCCCCCC,-5.39
CCC1CCCCC1,CCCCCCCC,-5.38
CCC1CCCCC1,CCCCCCCCCC,-5.28
CCCC,CCCCCC,-2.55
CCCC,CCCCCCC,-2.54
CCCC,CCCCCCCC,-2.49
CCCC,CCCCCCCCCC,-2.43
CCCC(C)C,CCCCCC,-3.87
CCCC(C)C,CCCCCCC,-3.78
CCCC(C)C,CCCCCCCC,-3.71
CCCC(C)C,CCCCCCCCCC,-3.63
CCCCC,CCCCCC,-3.36
CCCCC,CCCCCCC,-3.27
CCCCC,CCCCCCCC,-3.24
CCCCC,CCCCCCCCCC,-3.16
CCCCCC,CCCCCCC,-3.97
CCCCCC,CCCCCCCC,-3.92
CCCCCC,CCCCCCCCCC,-3.83
CCCCCCC,CCCCCC,-4.77
CCCCCCC,CCCCCCCC,-4.62
CCCCCCC,CCCCCCCCCC,-4.53
CCCCCCCC,CCCCCCC,-5.37
CCCCCCCCC,CCCCCC,-6.12
CCCCCCCCC,CCCCCCC,-6.06
CCCCCCCCC,CCCCCCCC,-5.98
CCCCCCCCC,CCCCCCCCCC,-5.88
CCCCCCCCN,CCCCCCC,-6.96
CCCCCCCCO,CCCCCCC,-6.38
CCCCCCCN,CCCCCCC,-6.22
CCCCCCl,CCCCCC,-4.76
CCCCCCN,CCCCCCC,-5.51
CCCCCl,CCCCCC,-4.05
CCCCCN,CCCCCCC,-4.79
CCCCl,CCCCCCC,-3.27
CCI,CCCCCC,-3.73
CCOC(C)(C)C,CCCCCC,-4.07
CCOC(C)(C)C,CCCCCCC,-3.98
CSC,CCCCCC,-2.97
FS(F)(F)(F)(F)F,CCCCCC,-0.41
FS(F)(F)(F)(F)F,CCCCCCC,-0.32
FS(F)(F)(F)(F)F,CCCCCCCC,-0.23
FS(F)(F)(F)(F)F,CCCCCCCCCC,-0.06
N#N,CCCCCC,0.8
N#N,CCCCCCC,0.88
